"Date","AAPL","AMZN","BA","BABA","BP","BTC-USD","CL","CVX","DIA","DOGE-USD","ETH-USD","F","GD","GLD","GM","GOLD","GOOGL","HAL","IWM","JD","JNJ","KO","LLY","LMT","META","MRK","MSFT","NIO","NOC","PALL","PDD","PEP","PFE","PG","PPLT","QQQ","RIVN","RTX","SLB","SLV","SPY","TCEHY","TSLA","UL","UNH","VTI","XOM"
"2023-04-20","165.16754150391","103.80999755859","207.22999572754","87.631843566895","36.449710845947","28245.98828125","73.340354919434","158.06391906738","327.33798217773","0.083936996757984","1943.09765625","10.672320365906","219.1474609375","186.08999633789","32.919628143311","18.530298233032","104.90969085693","32.719772338867","173.33219909668","35.18140411377","154.99714660645","60.627758026123","369.93545532227","468.39398193359","212.2592010498","108.86315155029","282.19546508789","8.2799997329712","460.48196411133","146.92999267578","69.690002441406","175.74760437012","36.254222869873","145.34680175781","100.98999786377","312.73751831055","12.35000038147","98.449073791504","49.967853546143","23.170000076294","402.1042175293","44.483631134033","162.99000549316","51.098304748535","474.51113891602","199.74482727051","108.96563720703"
"2023-04-21","163.55204772949","106.95999908447","205.14999389648","86.076995849609","36.248538970947","27276.91015625","73.762954711914","157.38456726074","327.67138671875","0.078478999435902","1849.9998779297","10.618376731873","216.73947143555","184.25","32.92943572998","18.404830932617","105.02926635742","32.265735626221","173.55703735352","34.637012481689","154.15385437012","60.713066101074","380.22982788086","460.70831298828","212.07986450195","110.00738525391","281.85028076172","8.3299999237061","458.3551940918","148.24000549316","69.230003356934","175.82350158691","36.581741333008","150.3763885498","103.91000366211","313.0637512207","12.25","97.884269714355","47.881462097168","22.979999542236","402.41656494141","43.429889678955","165.08000183105","51.314826965332","470.96786499023","199.92037963867","109.31428527832"
"2023-04-22","163.55204772949","106.95999908447","205.14999389648","86.076995849609","36.248538970947","27817.5","73.762954711914","157.38456726074","327.67138671875","0.080375000834465","1874.2286376953","10.618376731873","216.73947143555","184.25","32.92943572998","18.404830932617","105.02926635742","32.265735626221","173.55703735352","34.637012481689","154.15385437012","60.713066101074","380.22982788086","460.70831298828","212.07986450195","110.00738525391","281.85028076172","8.3299999237061","458.3551940918","148.24000549316","69.230003356934","175.82350158691","36.581741333008","150.3763885498","103.91000366211","313.0637512207","12.25","97.884269714355","47.881462097168","22.979999542236","402.41656494141","43.429889678955","165.08000183105","51.314826965332","470.96786499023","199.92037963867","109.31428527832"
"2023-04-23","163.55204772949","106.95999908447","205.14999389648","86.076995849609","36.248538970947","27591.384765625","73.762954711914","157.38456726074","327.67138671875","0.078819997608662","1862.0620117188","10.618376731873","216.73947143555","184.25","32.92943572998","18.404830932617","105.02926635742","32.265735626221","173.55703735352","34.637012481689","154.15385437012","60.713066101074","380.22982788086","460.70831298828","212.07986450195","110.00738525391","281.85028076172","8.3299999237061","458.3551940918","148.24000549316","69.230003356934","175.82350158691","36.581741333008","150.3763885498","103.91000366211","313.0637512207","12.25","97.884269714355","47.881462097168","22.979999542236","402.41656494141","43.429889678955","165.08000183105","51.314826965332","470.96786499023","199.92037963867","109.31428527832"
"2023-04-24","163.85929870605","106.20999908447","205.77000427246","83.913726806641","36.669174194336","27525.33984375","74.800247192383","159.58081054688","328.29165649414","0.078783996403217","1842.7574462891","10.933061599731","216.23860168457","184.80999755859","33.655750274658","18.404830932617","105.58724212646","33.299396514893","173.4397277832","33.713485717773","155.09191894531","60.618282318115","378.36437988281","459.15213012695","211.98023986816","110.55088806152","277.91485595703","8.289999961853","457.3161315918","141.61999511719","66.75","175.90882873535","36.308815002441","150.64614868164","100.88999938965","312.41131591797","12.359999656677","98.085296630859","48.285274505615","23.079999923706","402.83639526367","42.720832824707","162.55000305176","51.352481842041","475.95184326172","199.99836730957","111.37787628174"
"2023-04-25","162.31318664551","102.56999969482","202.19000244141","80.079711914062","36.18452835083","28307.59765625","74.627349853516","157.26361083984","324.97723388672","0.079847000539303","1866.7536621094","10.714582443237","214.5433807373","185.75","32.301277160645","18.520645141602","103.47489929199","32.120834350586","169.15849304199","32.760799407959","156.51319885254","60.523483276367","379.83508300781","454.05380249023","206.7601776123","111.11345672607","271.65173339844","7.9000000953674","452.02355957031","137.27000427246","64.580001831055","179.90112304688","35.781150817871","150.68469238281","100.94000244141","306.51800537109","12","96.773788452148","47.073818206787","22.989999771118","396.44183349609","41.726181030273","160.66999816895","51.49369430542","478.85272216797","196.66313171387","109.79484558105"
"2023-04-26","162.30325317383","104.98000335693","203.0299987793","79.983131408691","36.047359466553","28422.701171875","73.64769744873","154.46243286133","322.67068481445","0.078622996807098","1866.5642089844","10.505205154419","206.92443847656","184.74000549316","31.624040603638","18.327621459961","103.33540344238","30.642789840698","167.52615356445","33.276027679443","154.08752441406","60.239116668701","371.37649536133","440.72570800781","208.60314941406","108.15755462646","291.32879638672","7.6799998283386","436.11672973633","140.05000305176","65.150001525879","178.79164123535","35.144306182861","148.94073486328","100.68000030518","308.376953125","12.039999961853","93.509384155273","45.939270019531","22.829999923706","394.76266479492","43.3215675354","153.75","51.201854705811","470.12100219727","195.7756652832","108.78662109375"
"2023-04-27","166.91191101074","109.81999969482","206.03999328613","81.576614379883","35.974201202393","29473.787109375","74.848266601562","155.36512756348","327.75860595703","0.080190002918243","1908.7863769531","10.568927764893","207.75280761719","184.75","32.11478805542","18.501344680786","107.20137786865","30.913282394409","169.76449584961","33.781536102295","154.44760131836","60.362339019775","385.27340698242","443.95272827148","237.65219116211","109.80714416504","300.65936279297","7.9699997901917","444.45858764648","138.00999450684","66.120002746582","179.88217163086","35.244384765625","150.76177978516","100","316.7619934082","12.670000076294","95.146385192871","46.11234664917","22.889999389648","402.62161254883","43.607154846191","160.19000244141","52.237380981445","477.44116210938","199.45225524902","110.08697509766"
"2023-04-28","168.17059326172","105.44999694824","206.7799987793","81.789085388184","36.833778381348","29340.26171875","76.644317626953","156.88203430176","330.50119018555","0.080363996326923","1892.5128173828","10.814719200134","210.30526733398","184.80000305176","32.428871154785","18.375877380371","106.9522857666","31.637811660767","171.25022888184","34.724502563477","155.11088562012","60.807857513428","390.71176147461","443.42761230469","239.40548706055","110.10272979736","303.05615234375","7.8699998855591","447.94491577148","138.9700012207","68.150001525879","181.02014160156","35.380844116211","150.67506408691","99.410003662109","318.94720458984","12.819999694824","95.634605407715","47.448787689209","23","406.05810546875","43.685943603516","164.30999755859","52.275035858154","479.01815795898","201.18815612793","111.50980377197"
"2023-04-29","168.17059326172","105.44999694824","206.7799987793","81.789085388184","36.833778381348","29248.48828125","76.644317626953","156.88203430176","330.50119018555","0.081629998981953","1908.9169921875","10.814719200134","210.30526733398","184.80000305176","32.428871154785","18.375877380371","106.9522857666","31.637811660767","171.25022888184","34.724502563477","155.11088562012","60.807857513428","390.71176147461","443.42761230469","239.40548706055","110.10272979736","303.05615234375","7.8699998855591","447.94491577148","138.9700012207","68.150001525879","181.02014160156","35.380844116211","150.67506408691","99.410003662109","318.94720458984","12.819999694824","95.634605407715","47.448787689209","23","406.05810546875","43.685943603516","164.30999755859","52.275035858154","479.01815795898","201.18815612793","111.50980377197"
